PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,target_yield
2.9272770556256926,-1.1199967847558396,4.456155486446676,1.1710626231426458,-1.607106715550666,0.5044600046533779,-1.0469433273826214,-0.29159883664013314,-1.1612708737939665,0.9700337987164114,-0.7046576625676
2.9960864849041218,-1.1891098948616896,4.461666822402291,1.154557530023061,-1.6315881892296848,0.48679253549914064,-1.1110469071953355,-0.34889862379574627,-1.1562901074052996,1.0758670544787083,-0.6992025503695444
3.015898543269148,-1.1692449211835978,4.4723716592681555,1.1243547319816654,-1.6226000267941028,0.4327515826529693,-0.9296508455882913,-0.28344429663372783,-1.2311089298491749,0.9967540291979886,-0.6881365238143324
2.962958139620054,-1.2181853433824401,4.512376306416944,1.0643561438427052,-1.6914886306872654,0.48427873048986547,-1.1761905684430027,-0.3574901065316099,-1.157276203460611,0.9790194475798818,-0.6734269670286477
2.892689034065438,-1.1119182661544762,4.532077248634382,1.0889776881234992,-1.6803490236703802,0.5070462588075357,-1.1245001703245676,-0.2989395226322368,-1.1800572304490808,0.9539428571693136,-0.6734987582196057
3.0196084377431864,-0.8181601333059536,4.6071609761532235,0.9408837544241817,-1.744518776029379,0.5561969674328049,-1.233609070473832,-0.373092588971081,-1.1437340040642834,0.8381390587492009,-0.6570046048076204
-0.7483809702704926,2.511730898685278,0.0940125083976575,-0.4996877111843771,0.02576575573444838,-0.29227911140453267,-1.1835040374632033,0.195443291684483,0.5760572793085482,-0.6971718443153864,1.2012452009996542
-0.41527265317117235,2.7942398855931128,0.1328465018299725,-0.6687536047041549,-0.014309144552949448,-0.3161607435317064,-1.1821433477029835,0.29797672929541213,0.5938151553376242,-0.9628232429514761,1.0416890245164274
-0.49508863461349994,2.5120731615337073,-0.017479772669307156,-0.4692010760424244,0.12241960012616335,-0.3610894675860721,-0.9695481977815213,0.2489579883192408,0.49427656465822833,-0.5977225355819923,1.0623552135221097
-0.2762025597135403,2.6291612159051216,0.05877447023412923,-0.47762300135335245,0.035865947894307644,-0.30980839129583954,-1.051853640238608,0.24439322941263825,0.5541110198583487,-1.016552283636036,1.0316983383534402
-0.5563642459902668,2.1384212829281877,-0.058883386864834776,-0.28145424448413997,0.1171180846449038,-0.3884491869310215,-1.051854670689387,0.2470863642580469,0.5141683591842862,-0.5821052824039877,1.0364396119009753
-0.2689587878372946,2.289686264520743,-0.005848662644331066,-0.2859633278205996,0.07920119529509602,-0.3735743833814169,-1.1758193016775558,0.19490119194054684,0.5822268110527624,-0.918495085433809,1.0122704201024406
-0.5161452574283406,2.5117437607969735,-0.015064731160539382,-0.3477448245662733,0.21398882957638565,-0.37884927841665683,-0.8947270451090904,0.24776197559955623,0.47684254388487984,-0.6874622548902635,0.9277844081218577
-0.417398278549406,2.0800048820490726,-0.10493466965757749,-0.12424656885891168,0.19182999495558117,-0.3978794063005917,-0.9795356048023625,0.18624390326567425,0.4911975155765938,-0.6486633623313612,1.0157520382852205
-0.23662721107347878,2.7131730281023394,0.0007646292446230565,-0.381701424259227,0.17686558672295508,-0.34822770553482113,-0.9175145773958435,0.2428122818187209,0.47284119397837665,-0.8024994562881377,1.040732317794368
-0.16463791234817798,2.6211676014860896,0.09009823836571151,-0.5005597089807907,-0.050230246294414076,-0.2647029346965394,-1.2273998741341212,0.16380871940301814,0.6178492469818369,-0.9528164507399691,1.0152841226505356
-0.3912253661495536,2.797152118147265,0.08498978527326959,-0.5244000286841052,0.0587764220956669,-0.2651817185420682,-1.076387977682658,0.1660462967416039,0.5471421930028285,-0.7056937429453606,1.0328154296510443
-0.14286219913262255,2.5540186494860997,0.0700738525015895,-0.5412950926474472,-0.062006894809943675,-0.27238464606644613,-1.2708975397636355,0.1373248049884331,0.6239927735439887,-0.8796858890151491,1.0782612901570976
-3.2597939972244268,2.4653614146676675,-0.34047644495111584,0.4534467268947464,0.2469127885822606,0.3320101169728028,0.8480003755841904,-0.349950327464399,-0.21262198980007546,0.5335537788360555,-0.38842204881330067
-3.7392883948843094,2.886738524687024,-0.2909449121141849,0.23684063167250427,0.4559379529320306,0.23865484817621915,1.018450500997141,-0.16996880435196704,-0.3230180228060192,0.8175569516273735,-0.21909412384163998
-3.8619659883926505,2.960936246931556,-0.31571776722038863,0.21189671995699239,0.568607951713786,0.12195601084031077,1.034853791577366,-0.044750076061384786,-0.3398516663736222,1.0861403003838397,-0.2101161517128072
-3.5299330840138445,2.569908689274674,-0.26116904015066883,0.2102229787572462,0.27459848562859196,0.19891271508284156,0.5834948733497675,-0.15625189789475905,-0.14513427095750295,0.7744525684841728,-0.19974257919804286
-3.3933238023408396,3.192362392412923,-0.2728353138406067,0.18154956885003443,0.5158576143184412,0.15252632875660935,0.8450676170825135,-0.11247565660924908,-0.2648921599543292,0.9512677986665958,-0.15106866088578552
-3.3263965475332133,3.0161154411882016,-0.3020048207016289,0.27369384630848564,0.5167535080671155,0.10197774663963012,0.861701880617688,-0.0402960655089616,-0.2506992267503857,0.7658943543973455,-0.4000532400632897
-3.6412646506533566,2.572856107030731,-0.37618734159621436,0.4716958678829254,0.4966527646188879,0.17843442779890445,0.8930574931753198,-0.20681315251482185,-0.28979470531746615,1.0502494828376412,-0.3512382851560295
-3.5998187510704325,3.2312837453388648,-0.31495533119822333,0.34316614286996516,0.5859240643496245,0.2128252338622142,1.1626307298287042,-0.10965634861455843,-0.3741438428531103,1.053039935697322,-0.4349076086947904
-2.8303964568740057,2.861819656581564,-0.3079902416057455,0.20811893242892104,0.2962592719244559,0.27119770053487113,0.7320100520366636,-0.3024617248573188,-0.20584530008537552,0.5512183051110721,-0.4357670663567578
-3.3683458272048843,2.775282552516209,-0.3281627503597782,0.41386727325785294,0.3883889241815666,0.260532694255787,0.8829810362898184,-0.23816911458159606,-0.2512391419642884,0.8446976417880115,-0.3749095210343014
-3.512599542267358,3.1647681907523886,-0.20399749706591647,0.17125426239680838,0.40317689860565803,0.2799630847284062,0.824148332593059,-0.2535025437144148,-0.24847623814159642,0.6395739976365571,-0.406783791504964
-2.960973392898591,3.397906241422086,-0.19844768646978714,0.1221674958233306,0.33470511323646296,0.3301964469830723,0.7912019981439192,-0.2965185788720996,-0.21214635205914895,0.49771338134784704,-0.36913058474085997
2.491718261123572,2.4823004614716813,2.7751226881595663,0.15091113960902525,-0.09420828735212006,-2.0283114920805434,-0.08710614709696748,0.36725111838932595,0.2542378150835284,0.43203516611310405,1.301963150340141
2.35757941132961,2.046199120799874,2.6901236978798577,0.5532032935947184,-0.017908747797095628,-2.0627332709850217,-0.029985911555845044,0.315731418069462,0.21103342550140872,0.46217520942452495,1.3916741353818072
2.5782456876852278,2.563772938704581,2.8192807173286303,0.34842599541423136,-0.02374120481958684,-2.053524615655976,-0.031078690090129788,0.3285970698253147,0.24349448854155006,0.21544901469128253,1.5216961287251782
3.226179944703244,2.7631837049225756,2.8184498618699796,0.07535943615770027,-0.0842491073631242,-2.094876101716358,-0.048746459886304515,0.39410031371627424,0.329503894590227,0.1383373475299881,1.5331027815694043
2.9940456533574658,2.7883627225726904,2.861311730312324,0.07291915912718365,-0.07762608639134637,-2.0931880777666185,-0.01922679063963985,0.40686162259301417,0.33095532285102547,0.21053682037103885,1.57041841698879
3.1046319132730824,2.899116732586043,2.912928954587739,0.002876020371093028,-0.10295073621577755,-2.1061816992353,-0.01742607095423349,0.4113182600225906,0.3566226574319635,0.18315925725420523,1.5336669279494162
2.8585062556616276,2.614854131155783,2.868507172111066,0.03337462021204567,-0.09260636516379414,-2.14826361177011,-0.01683742775094887,0.38275653759288925,0.3339015117754473,0.4174472701568058,1.534890942297384
3.0634365423652867,2.5048655201022774,2.8612803075198006,0.20685030763798132,-0.10304235849864864,-2.1680147418770663,-0.06389712864672546,0.3875801583035662,0.3686099872556483,0.25903482117211557,1.474234514141087
3.4421840520011893,2.9778984732330667,2.9411466317925488,0.02315051301030283,-0.14465214535501195,-2.1089346688978634,0.06685705827446395,0.34334915127629245,0.3465453040059048,0.07427976275204312,1.475308327061163
3.6747879342546126,3.4244258339131424,3.0240587537438035,-0.17593462066527005,-0.18704365274684964,-2.086860179697507,0.21945210534625337,0.36043016536789174,0.2952554732923141,-0.06349579522844376,1.5312448662799978
3.22123864532547,2.8987193419675945,3.0362217539501617,-0.11796624759747881,-0.35034548454455783,-2.092749010110946,-0.18521029491824986,0.30239369525428594,0.396003383004777,0.10917598198922977,1.5695910362419319
2.9513289779967034,2.5521136330391614,3.0600370191747484,-0.06802167439592849,-0.37844446826995876,-2.1428966241796665,-0.31688331844612605,0.27580327940742333,0.4734508530636291,0.18987712361345926,1.6953213420066755
-5.761548000386762,-0.9874314409972326,-0.3222091420253545,-0.7950034339463998,-0.1605218194132718,-0.5889248947462531,-0.5077064818913265,0.9547259169014116,0.08549536588004605,0.8972691419201061,2.227666770210846
-5.6656352777818695,-0.24218840793470656,-0.19082699912612988,-0.8625903354326893,0.05324041676458638,-0.9841191728238349,-0.8433135510172518,1.4813218246693407,0.3071143130042626,0.8362985028935955,1.718513969945226
-5.5183000708368795,-0.2269818904309266,-0.20332324312084177,-0.9876150773730112,-0.014011937197137395,-0.7384983050235845,-0.6637932309824761,1.1251415054593115,0.15795668219449174,0.7629192531330544,1.5978059926032584
-5.485317853179996,-0.4251274857339913,-0.24248529856506665,-1.0366922976379949,-0.258139510154004,-0.6036457658515737,-0.6509186976922386,1.0660194666650684,0.21973476016217636,1.0143811087403907,1.682775194940007
-5.22022807415489,-0.715906245417335,-0.1992512222263228,-0.9502781560989232,-0.28135668266223685,-0.6893482854513806,-0.9258122172168406,1.0601041683776704,0.3128637328431688,0.35076856203753654,1.7505618630833835
-5.153374197595756,0.047716296867292764,-0.1838058792954754,-0.9624761087275189,-0.1896178472060557,-0.6621017961509025,-0.7097637930522798,1.1345349869933168,0.28944603846186306,0.7694347665344587,0.9265471556819402
-5.507708373764216,-0.5226714581172207,-0.21507031267190826,-0.5720796372995922,-0.22761929916166124,-0.3410565616350896,-0.5636003121942575,0.5576430992557564,0.15929467451080706,0.4707292851947437,1.2599770142494129
-5.706511978261433,-0.13097435226424672,-0.19384288097790045,-0.9139816559705211,-0.14838971955303285,-0.4460767084572815,-0.4091905099920621,0.848116553454569,0.08528963864739919,0.8835651040196779,3.102434285518038
-5.12961878694479,0.2700162103121048,-0.168594495563637,-1.3607692608934296,0.16482677377922275,-1.4099764596055107,-0.980331050976958,2.106627363034439,0.42172594604958774,0.6928093783928553,1.4363964832470695
-5.215252515804744,-0.1863236779226278,-0.24166786237406263,-0.9225163391092245,-0.14791495031113697,-0.5673636444222149,-0.6584342045203198,0.89666145645361,0.17937566338251668,0.9697541641921342,1.8990866357134202
-5.131876774878397,-0.3349262858659501,-0.1490005606490223,-0.9895119467862608,-0.1857405131394248,-0.7759485408839968,-0.9025493399028425,1.2202064438588869,0.32941082048181686,0.21960423268198437,1.4183830042051606
-5.5815119239966435,-0.5873003183670398,-0.21269415496075292,-0.8672425353509814,-0.2474191658650672,-0.5309489210951455,-0.7095000880999063,0.9047573526213277,0.20262004810415962,0.799266541876035,1.497422050505811
-2.5146092967404323,4.042373603895056,-0.4090452832064486,0.18085611133842044,0.9108717826567784,-0.034062725250815384,1.5098820456868065,0.15490520734392746,-0.5068070364398672,0.7533292737395642,-0.06760605524439357
-2.974965455081357,4.242642423388753,-0.32865510735932363,0.03724248455464209,0.9840979474201181,-0.02879853185899243,1.57392246346802,0.18122211608676023,-0.5561781823741957,0.7201091523733187,0.09148831549274046
-2.863699275111537,4.649105827074779,-0.27615149341795403,-0.13743221484961823,1.0290543898195925,-0.08178287201427899,1.659718229991193,0.311407046748373,-0.5711412445104044,0.5938168668828323,0.0658339116089218
-2.715721437254693,4.031162866551132,-0.21580963500803477,-0.10442859569510426,0.6746383358637742,0.015164044250191175,1.042133065735316,0.1187070830041514,-0.3147388671712074,0.4033555136454683,-0.013532522888792937
-2.6925341861101733,4.709195455263779,-0.21324067618887202,-0.1722555983690979,0.8447339002104967,0.06520359176277764,1.5501170793905603,0.20170709770940737,-0.49803259704969016,0.46447386409829566,0.08615641938129383
-2.564425374989763,4.38791605708534,-0.2308387416931685,-0.14492603866863954,0.7837974614814851,-0.005325599775810308,1.2806806173009062,0.20335202854999176,-0.3974719903418285,0.4069570243243118,0.1784834550551805
-2.7379058917069323,3.6477725186578276,-0.5011365763131435,0.21148568872873091,1.014202851800411,-0.26099175453121937,1.4606785805290554,0.38597628979659904,-0.4873172320167169,0.9934126727798268,0.17178294389908455
-2.9026188040292196,4.107932395476404,-0.36321456291728066,0.09237570713861361,0.9777165714546003,-0.15443310633888563,1.5364997549266612,0.3890934560148096,-0.496263912100082,0.7994745043499,0.3062274782684316
-2.300223318989116,4.4539130038882,-0.2571527811852825,-0.2197989260829868,0.8322280996711612,-0.1341761564628475,1.3430556109139167,0.40689254587028684,-0.4025247561752246,0.20856810054091257,0.45265248585228757
-2.4606060962697183,4.042235053635326,-0.2098088809746393,-0.21049324743020262,0.6976922456227992,-0.18264899877490456,0.9163506583528259,0.3947857424319788,-0.23500812949936886,0.1731004298701474,0.559405986807088
-2.4620809191314224,4.190487219250198,-0.19237541988716628,-0.30295929388295806,0.7357262754997284,-0.22063123965934228,0.9182292917958927,0.4635261654037127,-0.24622983332519793,0.19705262440944538,0.3896997579000946
-2.3559941171654804,4.520032898720192,-0.3083393541328503,-0.18277255892073663,0.9589679196389165,-0.21995493980238562,1.4209363593980586,0.48964357336734,-0.4480668758439558,0.5412133301042026,0.47049285138408453
-0.9344174251777607,2.659123120143252,-0.4789169393415037,-0.7955590868187424,-0.30759289668449435,0.3056586296557122,0.5970548546879225,-0.23523877174028066,-0.10562758858754796,0.455701492007359,-0.3076737611789868
-0.7709157333873335,2.5068501155155745,-0.446824722949821,-0.8859983952979027,-0.39966032121703454,0.3160929355413699,0.2265104609744885,-0.36279628147821413,-0.006406084754821942,0.5147003713549201,-0.31428262400620005
-0.2516327597421043,1.7175294172776583,-0.46639979434528206,-0.8621218263384597,-0.6944501080953748,0.33055538296745374,-0.3433304157234841,-0.5194803675014241,0.1938476685145412,0.14023817293057647,-0.3058723623590576
-0.9669806781141171,1.2966158082076924,-0.48989806027649385,-0.5785711800424066,-0.46895977100984343,0.21817499002419108,-0.25663377259596476,-0.4546748036608319,0.09612710437264442,0.1258013103014762,-0.30659180174078743
-1.1607463837082774,1.9038139617570715,-0.44074739419803394,-0.6352909528679934,-0.3717126309169686,0.2480966701007389,0.06836492080905054,-0.3748091770442389,0.029860081890117667,0.13678010457341963,-0.30469824543459273
-0.786293746797654,1.9749690720665098,-0.49166676101433243,-0.7626291970569951,-0.42385587731157676,0.2564058570670184,0.059537044756745795,-0.38462751872270257,0.028361918849616058,0.35842809012237287,-0.3181995717511731
-0.4055702198044968,1.8032407268815607,-0.49075678832710384,-0.7812840009346605,-0.6303035056827971,0.3255877863447059,-0.07332739326483395,-0.4153765883765527,0.11911544426218348,0.1531341020854572,-0.317535121366773
-0.4288661989608655,1.307787281371165,-0.4995618128716108,-0.5939350437145637,-0.6058378416613406,0.247234245396727,-0.4639883435565427,-0.5400680994584305,0.21012150131044977,0.020205235637223307,-0.3094919621925444
-1.0015522632749942,1.5402542075066028,-0.5602611070549519,-0.555650195961537,-0.2266696480253404,0.12006458780524365,0.08942909592212496,-0.3580540938372119,-0.05715618927152466,0.20872637663083435,-0.31107645996745104
-0.45120869983024375,1.6308521055525924,-0.511035891913493,-0.8298323682392239,-0.6848712342749107,0.3187551578800294,-0.045913857143864714,-0.37939897081736407,0.12159130475423185,0.13973721103142864,-0.3219159114873694
-0.544833808129387,0.9488151326764303,-0.5933670311308127,-0.47034795852531575,-0.533714109844606,0.16941367904441088,-0.23858720250713458,-0.4242566571570405,0.12482069877328707,-0.07782208778864086,-0.32117763328248045
-0.8134569165688186,1.369475519275882,-0.4957765036280337,-0.6798428571704926,-0.597529694847496,0.2737950997797261,-0.17509254650109848,-0.42962443939238565,0.12161224045868502,0.12343297976212997,-0.3198497508284457
3.9585622970371004,3.903028537228202,-1.250565362060202,0.8328322134293576,0.978515902624888,-0.32814120084799075,1.2496799341104963,-0.43033572498267547,-0.41384953546134007,0.01866505914639652,-0.6663425512060093
3.6628138291140555,4.1125995541079865,-1.275240085164129,0.8486581322977039,1.164388578134756,-0.38232889727353075,1.5079218176941218,-0.33066181881758666,-0.5329434348533919,0.2552101661180361,-0.6467231897791214
3.745988084730836,4.1400631382516115,-1.2573191214290955,0.7933751176288537,1.1225059765040728,-0.3764453742181009,1.4342629974646064,-0.3441427622819873,-0.49896076022479063,0.22782903334227594,-0.6161656003000746
3.8565245012218514,3.7391959784082025,-1.236852928833171,0.8207982407490411,0.9346616885559628,-0.3556894751725434,1.0887932886675311,-0.4091217556082205,-0.3530848387750565,0.060978602521926425,-0.5744971784161399
3.493171926293034,3.882561978070254,-1.2874903498996635,1.0094583282933198,1.2331998873967802,-0.47515894451976376,1.3888766993506612,-0.28577969792644126,-0.5000881859214544,0.26603961421055494,-0.520017338469159
3.931359415266014,3.8606313474305747,-1.3051353081835944,0.8897182822948996,1.1325040710979306,-0.4821688862745041,1.2598190454884897,-0.290053479839528,-0.4407721636128816,0.19269448252402302,-0.45552797353603147
3.744325002035649,3.8490140772321553,-1.2941424112998774,0.9131392252206458,1.1793893300827758,-0.5246308409380784,1.2823181426004577,-0.22363554670014324,-0.4465043132852767,0.18643832124845855,-0.3482291650243785
3.7427675674309167,3.9125759421427104,-1.3352178160629382,0.9475579985915173,1.3055430898863447,-0.6202807659940615,1.4147601366600462,-0.09513209491199331,-0.5054929112633956,0.235285043130825,-0.30250123132831963
3.8558769933505417,3.7962055879725045,-1.2777384204461268,0.8614356617690475,1.1537059468358357,-0.5894705233976109,1.111441749286817,-0.16038624903360182,-0.3815892863957158,0.12694199520112753,-0.32857721752499897
3.6972506868923403,3.572228494104527,-1.2589163923605173,0.9088327537147722,1.0789639952466994,-0.5572581130455899,0.9786786717444034,-0.2124498578567635,-0.329421005900636,0.11919980300085688,-0.34526485074240365
3.541705670841327,3.7701236935881175,-1.2321006368427663,0.8676888445162978,1.1130210674487693,-0.5289052232987945,1.1266609847214688,-0.18268878485798903,-0.38168138871538704,0.13071548812046743,-0.2610507288041728
3.9523361080166564,3.9349326928209027,-1.183421387901955,0.6159952714787615,0.9741062284150794,-0.5135004561120105,0.990563929888053,-0.17165793094942053,-0.30415199574506097,-0.11618568167352995,-0.227104696943377
1.7447086387288726,-0.48028952597464075,-1.5188924215224395,0.6500362715242101,0.01138509478296041,-0.48050169014987415,0.47056798744894257,-0.014777889038884905,-0.14472977138810894,0.7192945746344115,-0.2842245179195644
1.5283744070760867,-0.5415826215539897,-1.5025774459386962,0.7749917618603919,0.004486506505496241,-0.4909282163868315,0.4849729342928501,-0.00718672173912215,-0.10000909852551595,0.5677599187472336,-0.21934412011653692
1.7466694497936774,-0.2708151181260052,-1.5154443970994997,0.6058508762980345,0.040343881887984726,-0.491904214445716,0.625282728212927,0.08349383488538296,-0.17198008147658456,0.7400258919794909,-0.0704848310860778
